538.56	1096
538.68	951
538.68	1100
538.72	456
538.72	1131
538.84	1011
538.84	1126
539.08	1111
539.16	1061
539.16	1099
539.36	479
539.4	1088
539.44	1089
539.52	1141
539.6	1125
539.68	1035
539.68	1094
539.76	1137
539.84	1149
539.88	1104
539.88	1105
539.92	1020
539.96	1146
540.04	1120
540.16	1142
540.32	1060
540.56	1127
540.8	1069
540.8	1147
540.84	495
540.84	1082
540.84	1124
540.92	660
541	675
541.08	1118
541.2	667
541.2	1067
541.32	673
541.4	696
541.44	658
541.48	662
541.48	682
541.48	1081
541.52	676
541.52	1114
541.56	657
541.56	679
541.6	663
541.6	669
541.6	684
541.64	656
541.64	668
541.64	677
541.64	680
541.64	687
541.64	1059
541.68	697
541.68	1083
541.72	650
541.72	698
541.76	686
541.84	678
541.84	690
541.88	672
541.88	674
541.88	695
541.88	1109
541.92	665
541.92	688
541.96	671
542	655
542	681
542.04	654
542.08	666
542.08	692
542.08	693
542.12	957
542.12	1132
542.16	683
542.16	699
542.16	1019
542.2	653
542.24	651
542.24	661
542.24	664
542.24	691
542.28	659
542.28	1136
542.32	620
542.32	689
542.32	694
542.36	616
542.44	645
542.44	652
542.48	1115
542.56	685
542.6	621
542.6	670
542.6	1000
542.6	1090
542.6	1092
542.64	600
542.64	1056
542.64	1139
542.68	1078
542.72	613
542.72	1116
542.76	1029
542.76	1140
542.8	602
542.8	622
542.8	625
542.8	648
542.8	975
542.84	633
542.84	1130
542.92	615
542.92	631
542.92	1102
542.92	1122
543	604
543	644
543	1098
543.04	612
543.04	643
543.08	607
543.08	992
543.08	1121
543.12	629
543.12	1021
543.16	634
543.24	606
543.24	638
543.28	637
543.28	1031
543.28	1135
543.32	550
543.32	1044
543.32	1052
543.36	617
543.4	601
543.4	1128
543.44	627
543.44	1079
543.48	610
543.48	630
543.48	635
543.52	647
543.56	626
543.56	1148
543.6	642
543.6	1106
543.64	646
543.68	605
543.68	609
543.72	603
543.72	1025
543.72	1112
543.76	570
543.76	628
543.76	639
543.84	1110
543.84	1143
543.92	611
543.92	636
543.92	1051
543.92	1054
544	608
544	1070
544.08	632
544.08	1138
544.12	1097
544.16	1075
544.24	649
544.28	640
544.28	1133
544.32	623
544.36	1091
544.36	1103
544.44	619
544.48	641
544.48	1101
544.52	624
544.6	1107
544.76	559
544.76	988
544.76	1129
544.8	1074
544.84	571
544.84	618
544.88	553
544.92	614
545	948
545.12	1046
545.12	1073
545.16	1117
545.24	1047
545.32	580
545.44	564
545.44	1063
545.48	1145
545.68	587
545.68	1016
545.76	1071
545.8	990
545.8	1085
545.8	1095
545.84	1108
545.88	1065
546	591
546	1064
546.08	576
546.08	1068
546.08	1123
546.12	1096
546.12	1144
546.16	1126
546.24	964
546.28	1119
546.32	941
546.36	1086
546.4	1039
546.4	1100
546.44	1011
546.48	1113
546.68	1131
546.84	961
546.84	995
546.88	1125
546.92	1111
546.96	1099
547	1137
547.08	562
547.12	1061
547.16	1077
547.24	1094
547.32	1032
547.44	1013
547.48	1149
547.56	1141
547.64	1104
547.72	974
547.72	1026
547.76	1105
547.76	1146
547.8	1088
547.84	951
547.84	1002
547.84	1038
547.88	1035
547.92	1093
548.08	1089
548.36	983
548.44	1080
548.44	1084
548.68	1142
548.8	1060
548.8	1120
548.8	1124
548.84	1057
548.88	1147
548.92	878
548.96	1005
549	675
549	1127
549.24	1020
549.24	1082
549.28	1118
549.36	1114
549.4	577
549.4	966
549.4	984
549.4	1081
549.44	923
549.56	996
549.56	1006
549.6	1069
549.72	667
549.72	679
549.72	1136
549.84	906
549.84	1109
549.92	1083
549.96	1116
550.04	1132
550.08	1059
550.12	1007
550.16	1122
550.24	1121
550.32	1115
550.36	1067
550.44	1130
550.52	1090
550.56	1037
550.56	1102
550.64	945
550.64	957
550.68	963
550.68	1076
550.72	676
550.72	1027
550.72	1029
550.76	657
550.8	1056
550.8	1139
550.88	678
550.88	1135
550.92	660
550.96	680
550.96	1000
551.12	1050
551.16	975
551.16	1098
551.16	1106
551.2	696
551.24	672
551.24	1001
551.28	1128
551.36	650
551.36	1092
551.36	1110
551.36	1143
551.4	864
551.44	1148
551.48	1138
551.52	663
551.52	669
551.56	1140
551.6	652
551.64	671
551.64	1103
551.64	1112
551.68	1045
551.72	1051
551.72	1107
551.84	1040
551.88	697
551.88	970
551.88	1031
552	1079
552	1133
552.04	1019
552.08	1021
552.12	673
552.12	1078
552.16	662
552.16	1004
552.32	698
552.32	992
552.32	1101
552.4	682
552.44	967
552.52	658
552.68	1134
552.72	1087
552.72	1091
552.76	681
552.76	1097
552.8	1052
552.84	1025
552.88	1054
552.96	651
552.96	902
553.04	947
553.04	1074
553.08	1070
553.08	1129
553.24	1075
553.28	1145
553.36	944
553.44	686
553.48	1062
553.56	1008
553.72	1126
553.76	689
553.76	962
553.8	998
553.8	1071
553.84	1046
553.88	1096
553.92	670
553.92	988
553.92	1117
554.08	1048
554.12	990
554.12	1123
554.16	989
554.16	1073
554.44	1047
554.44	1095
554.44	1108
554.48	931
554.48	1011
554.48	1055
554.52	1125
554.56	1043
554.56	1100
554.6	1016
554.6	1137
554.64	1144
554.72	1065
554.84	1119
554.96	910
554.96	1015
554.96	1044
555.08	1030
555.16	948
555.2	994
555.2	1053
555.28	1094
555.28	1111
555.36	1064
555.4	1085
555.44	1131
555.56	1099
555.6	1113
555.6	1149
555.72	969
555.76	919
555.76	1034
555.88	1104
556	1061
556.12	964
556.16	1146
556.28	1068
556.32	927
556.4	1105
556.44	1032
556.44	1086
556.56	1072
556.6	941
556.6	985
556.6	1141
556.68	1039
556.72	1035
556.8	981
556.96	1012
557.08	1013
557.12	1026
557.16	901
557.24	1002
557.28	974
557.28	979
557.52	983
557.6	961
557.6	1124
557.68	1088
557.72	1023
557.92	1114
558	1147
558.08	1080
558.2	1005
558.2	1017
558.24	1081
558.44	1003
558.48	899
558.48	1084
558.52	978
558.56	1142
558.6	995
558.6	1082
558.72	1132
558.8	916
558.8	1109
558.84	1127
558.88	1038
558.88	1077
558.92	1083
558.96	1089
558.96	1118
559	867
559.28	959
559.44	1063
559.48	1090
559.52	1029
559.56	966
559.72	1007
559.8	908
559.8	1120
560.36	939
560.36	1098
560.44	943
560.44	977
560.52	1056
560.56	1001
560.68	975
560.72	957
560.8	1000
560.96	980
561.16	1059
561.72	1069
561.84	1022
562.04	1092
562.2	1031
562.2	1050
562.24	906
562.32	1140
562.36	963
562.4	885
563.04	1076
563.08	945
563.64	1074
564.12	967
564.12	1037
564.16	990
564.2	1046
564.48	950
564.48	1027
564.64	1040
564.64	1070
564.96	1045
565.04	965
565.08	970
565.12	1062
565.56	1048
565.56	1095
565.8	1006
566.68	971
566.92	878
567.16	988
567.84	952
568.04	1034
568.16	962
568.24	984
568.4	1041
568.44	859
568.44	944
571	987
571.16	954
573.24	999
573.96	865
